run_dir,scope,model_dir,branch,generation,stage_name,status
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s71,anchor_20_append,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed71_20260425_141959,context,qwen2.5_0.5b__pure_recycling__ft_g1_s71,pure_recycling,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s72,anchor_20_append,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed72_20260426_101349,context,qwen2.5_0.5b__pure_recycling__ft_g1_s72,pure_recycling,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__anchor_20_append__ft_g1_s73,anchor_20_append,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,synthetic_build,pending
C:\Users\kiris\Documents\New project\outputs\runs\training_confirmatory_anchor20_seed73_20260426_103916,context,qwen2.5_0.5b__pure_recycling__ft_g1_s73,pure_recycling,1.0,anchoring,pending
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,anchor_20_append,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pure_recycling,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,context,qwen2.5_0.5b,pvf_medium,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,run,,,,data_prep,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,run,,,,aggregate,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,run,,,,plotting,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,anchor_20_append,2.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,0.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,generation,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,answer_extraction,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,accuracy,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,judge,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,synthetic_build,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,1.0,anchoring,completed
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,context,qwen2.5_0.5b,pure_recycling,2.0,generation,completed
